         , Xa,Ya, YAWa, Vx, Vy, Vyaw, wR, wL, CTRLA, CTRLB, Xb, Yb, YAWb, Vx, Vy, Vyaw, wR2, wL2
764, 6.66799, 5.39098, 52.176, -0.00135315, -0.00326257, 0.177697, 0.177615, 0.177765, 0.0644, -0.0685, 6.667, 5.38906, 57.8705, -0.00244575, -0.00437163, 0.201845, 0.20183, 0.20186
765, 6.667, 5.38906, 57.8705, -0.00244575, -0.00437163, 0.201845, 0.20183, 0.20186, -0.2953, -0.1582, 6.66966, 5.39365, 62.9748, 0.0157363, 0.0286123, 0.148184, 0.148239, 0.148243
766, 6.66966, 5.39365, 62.9748, 0.0157363, 0.0286123, 0.148184, 0.148239, 0.148243, -0.0518, -0.2617, 6.68101, 5.41556, 67.183, 0.0288568, 0.0585759, 0.155559, 0.155592, 0.155728
767, 6.68101, 5.41556, 67.183, 0.0288568, 0.0585759, 0.155559, 0.155592, 0.155728, 0.1396, 0.296, 6.69344, 5.44075, 71.1081, 0.0168195, 0.0310488, 0.109233, 0.109196, 0.109181
768, 6.69344, 5.44075, 71.1081, 0.0168195, 0.0310488, 0.109233, 0.109196, 0.109181, 0.1838, 0.1456, 6.69884, 5.44858, 73.8879, 0.00524792, 0.000808341, 0.0911147, 0.0910329, 0.0910769
769, 6.69884, 5.44858, 73.8879, 0.00524792, 0.000808341, 0.0911147, 0.0910329, 0.0910769, -0.1778, -0.0593, 6.70122, 5.44967, 76.0367, 0.00710428, 0.0139897, 0.0554989, 0.0555317, 0.0555177
770, 6.70122, 5.44967, 76.0367, 0.00710428, 0.0139897, 0.0554989, 0.0555317, 0.0555177, -0.1194, 0.0643, 6.70497, 5.45872, 76.9449, 0.00735721, 0.0197959, 0.00753878, 0.00756098, 0.00753998
771, 6.70497, 5.45872, 76.9449, 0.00735721, 0.0197959, 0.00753878, 0.00756098, 0.00753998, -0.177, 0.165, 6.70886, 5.47043, 76.1706, 0.00724128, 0.022685, -0.063926, -0.0638765, -0.0639517
772, 6.70886, 5.47043, 76.1706, 0.00724128, 0.022685, -0.063926, -0.0638765, -0.0639517, -0.2663, -0.3384, 6.71507, 5.4921, 74.3078, 0.0203693, 0.073041, -0.0542367, -0.0542547, -0.0542553
773, 6.71507, 5.4921, 74.3078, 0.0203693, 0.073041, -0.0542367, -0.0542547, -0.0542553, -0.0367, 0.3982, 6.72453, 5.526, 71.9721, 0.0146607, 0.0532189, -0.121495, -0.121534, -0.121437
774, 6.72453, 5.526, 71.9721, 0.0146607, 0.0532189, -0.121495, -0.121534, -0.121437, 0.4831, 0.2816, 6.72716, 5.53839, 68.8053, -0.00784678, -0.0122705, -0.0821824, -0.0820923, -0.0821165
775, 6.72716, 5.53839, 68.8053, -0.00784678, -0.0122705, -0.0821824, -0.0820923, -0.0821165, 0.192, 0.0736, 6.71987, 5.52326, 67.1345, -0.0191904, -0.0422979, -0.0382486, -0.0381909, -0.0382065
776, 6.71987, 5.52326, 67.1345, -0.0191904, -0.0422979, -0.0382486, -0.0381909, -0.0382065, -0.4892, -0.4184, 6.715, 5.51285, 66.0985, 0.00807276, 0.0197268, -0.0396452, -0.0397433, -0.0397212
777, 6.715, 5.51285, 66.0985, 0.00807276, 0.0197268, -0.0396452, -0.0397433, -0.0397212, -0.051, 0.135, 6.72107, 5.52712, 64.566, 0.0101601, 0.0239892, -0.0697793, -0.069781, -0.069779
778, 6.72107, 5.52712, 64.566, 0.0101601, 0.0239892, -0.0697793, -0.069781, -0.069779, -0.0164, -0.2376, 6.72893, 5.54454, 63.053, 0.0204982, 0.0437952, -0.0253044, -0.0253285, -0.025369
779, 6.72893, 5.54454, 63.053, 0.0204982, 0.0437952, -0.0253044, -0.0253285, -0.025369, 0.0171, -0.0732, 6.74054, 5.5688, 62.8264, 0.0268464, 0.0550621, 0.00470453, 0.00470114, 0.00468737
780, 6.74054, 5.5688, 62.8264, 0.0268464, 0.0550621, 0.00470453, 0.00470114, 0.00468737, 0.1201, 0.3596, 6.74969, 5.58779, 62.4991, 0.00810667, 0.0178555, -0.0359875, -0.0359816, -0.0359404
781, 6.74969, 5.58779, 62.4991, 0.00810667, 0.0178555, -0.0359875, -0.0359816, -0.0359404, 0.1345, 0.0554, 6.751, 5.59132, 61.4908, -0.00357812, -0.00485489, -0.0254088, -0.0253981, -0.0254043
782, 6.751, 5.59132, 61.4908, -0.00357812, -0.00485489, -0.0254088, -0.0253981, -0.0254043, 0.4904, -0.2897, 6.74746, 5.58552, 62.6854, -0.0110609, -0.0192028, 0.124628, 0.124777, 0.124561
783, 6.74746, 5.58552, 62.6854, -0.0110609, -0.0192028, 0.124628, 0.124777, 0.124561, -0.081, -0.3349, 6.74384, 5.57973, 67.332, 0.00184089, 0.00796501, 0.182444, 0.182439, 0.182487
784, 6.74384, 5.57973, 67.332, 0.00184089, 0.00796501, 0.182444, 0.182439, 0.182487, 0.0775, 0.1176, 6.74453, 5.58273, 72.2768, -0.00188394, -0.00398359, 0.154886, 0.154911, 0.154883
785, 6.74453, 5.58273, 72.2768, -0.00188394, -0.00398359, 0.154886, 0.154911, 0.154883, -0.4453, 0.3921, 6.74398, 5.58185, 74.375, -0.000942741, -0.00160167, -0.026041, -0.0259146, -0.0261488
786, 6.74398, 5.58185, 74.375, -0.000942741, -0.00160167, -0.026041, -0.0259146, -0.0261488, 0.3966, -0.0148, 6.74189, 5.57536, 73.7612, -0.00827063, -0.0272895, 0.0184529, 0.0183612, 0.0184402
787, 6.74189, 5.57536, 73.7612, -0.00827063, -0.0272895, 0.0184529, 0.0183612, 0.0184402, -0.1145, 0.2772, 6.73579, 5.5548, 73.7723, -0.0143297, -0.0486325, -0.0392464, -0.0392486, -0.0392243
788, 6.73579, 5.5548, 73.7723, -0.0143297, -0.0486325, -0.0392464, -0.0392486, -0.0392243, 0.3303, 0.3106, 6.72513, 5.51891, 72.3876, -0.0313545, -0.103636, -0.0452387, -0.0452575, -0.0452588
789, 6.72513, 5.51891, 72.3876, -0.0313545, -0.103636, -0.0452387, -0.0452575, -0.0452588, -0.2027, -0.121, 6.70988, 5.4689, 71.0371, -0.026487, -0.0866763, -0.051738, -0.0517354, -0.0517455
790, 6.70988, 5.4689, 71.0371, -0.026487, -0.0866763, -0.051738, -0.0517354, -0.0517455, -0.4803, -0.3368, 6.70144, 5.44, 69.2734, -0.00305672, -0.0182195, -0.0725408, -0.0725376, -0.0725391
791, 6.70144, 5.44, 69.2734, -0.00305672, -0.0182195, -0.0725408, -0.0725376, -0.0725391, 0.1928, -0.1448, 6.70134, 5.43541, 67.9977, -0.00165593, -0.0113549, -0.00456102, -0.0045819, -0.00453491
792, 6.70134, 5.43541, 67.9977, -0.00165593, -0.0113549, -0.00456102, -0.0045819, -0.00453491, -0.2866, 0.4961, 6.69957, 5.42801, 66.4448, -0.00841725, -0.0255485, -0.132652, -0.132423, -0.133067
793, 6.69957, 5.42801, 66.4448, -0.00841725, -0.0255485, -0.132652, -0.132423, -0.133067, -0.2548, -0.0545, 6.69674, 5.41873, 61.7115, 0.00192441, -0.00254169, -0.17926, -0.179195, -0.179288
794, 6.69674, 5.41873, 61.7115, 0.00192441, -0.00254169, -0.17926, -0.179195, -0.179288, -0.0808, 0.2872, 6.69589, 5.41487, 55.9748, -0.00673696, -0.014647, -0.224576, -0.224521, -0.224697
795, 6.69589, 5.41487, 55.9748, -0.00673696, -0.014647, -0.224576, -0.224521, -0.224697, 0.3285, -0.206, 6.69064, 5.40536, 50.9423, -0.0170823, -0.0265705, -0.104137, -0.104175, -0.104117
796, 6.69064, 5.40536, 50.9423, -0.0170823, -0.0265705, -0.104137, -0.104175, -0.104117, 0.0527, 0.3435, 6.67786, 5.38755, 48.1121, -0.0378057, -0.0487652, -0.117241, -0.117272, -0.117377
797, 6.67786, 5.38755, 48.1121, -0.0378057, -0.0487652, -0.117241, -0.117272, -0.117377, 0.2056, -0.1866, 6.65558, 5.36015, 45.6448, -0.0443554, -0.0532508, -0.0376309, -0.0378099, -0.0376338
798, 6.65558, 5.36015, 45.6448, -0.0443554, -0.0532508, -0.0376309, -0.0378099, -0.0376338, -0.0486, -0.4912, 6.63839, 5.33925, 46.0758, -0.0182589, -0.0242494, 0.0659464, 0.0659368, 0.0662182
799, 6.63839, 5.33925, 46.0758, -0.0182589, -0.0242494, 0.0659464, 0.0659368, 0.0662182, 0.1957, -0.2003, 6.63285, 5.33131, 49.1645, -0.0123992, -0.0167962, 0.145661, 0.145665, 0.145659
800, 6.63285, 5.33131, 49.1645, -0.0123992, -0.0167962, 0.145661, 0.145665, 0.145659, -0.4672, 0.3045, 6.62926, 5.32619, 51.6264, -0.00118345, -0.00257737, -0.00337335, -0.00330604, -0.00343129
801, 6.62926, 5.32619, 51.6264, -0.00118345, -0.00257737, -0.00337335, -0.00330604, -0.00343129, -0.3933, 0.0015, 6.63256, 5.32984, 49.8387, 0.0203023, 0.0241075, -0.1071, -0.107194, -0.107091
802, 6.63256, 5.32984, 49.8387, 0.0203023, 0.0241075, -0.1071, -0.107194, -0.107091, 0.3901, 0.3175, 6.63634, 5.33466, 46.7898, -0.0163165, -0.0166882, -0.092336, -0.0923802, -0.0923841
803, 6.63634, 5.33466, 46.7898, -0.0163165, -0.0166882, -0.092336, -0.0923802, -0.0923841, -0.4519, -0.0625, 6.63198, 5.33013, 43.5623, 0.00655943, 0.00594439, -0.144805, -0.144762, -0.144806
804, 6.63198, 5.33013, 43.5623, 0.00655943, 0.00594439, -0.144805, -0.144762, -0.144806, -0.3417, -0.4137, 6.64712, 5.34378, 39.5388, 0.0612132, 0.053699, -0.123258, -0.123383, -0.123368
805, 6.64712, 5.34378, 39.5388, 0.0612132, 0.053699, -0.123258, -0.123383, -0.123368, -0.0149, 0.0366, 6.6811, 5.37294, 36.2735, 0.0679031, 0.0572932, -0.108757, -0.108838, -0.10879
806, 6.6811, 5.37294, 36.2735, 0.0679031, 0.0572932, -0.108757, -0.108838, -0.10879, 0.3281, -0.2485, 6.71561, 5.40129, 34.6931, 0.0642009, 0.0519368, 0.0129558, 0.0130626, 0.0126554
807, 6.71561, 5.40129, 34.6931, 0.0642009, 0.0519368, 0.0129558, 0.0130626, 0.0126554, -0.1308, -0.383, 6.75518, 5.43195, 36.2056, 0.101596, 0.0766781, 0.080915, 0.0808823, 0.080836
808, 6.75518, 5.43195, 36.2056, 0.101596, 0.0766781, 0.080915, 0.0808823, 0.080836, 0.4201, 0.0118, 6.80177, 5.46706, 39.5168, 0.0790236, 0.0594162, 0.152436, 0.152335, 0.15252
809, 6.80177, 5.46706, 39.5168, 0.0790236, 0.0594162, 0.152436, 0.152335, 0.15252, 0.2592, -0.423, 6.84078, 5.4972, 45.4801, 0.0794103, 0.0638106, 0.268167, 0.268037, 0.268715
810, 6.84078, 5.4972, 45.4801, 0.0794103, 0.0638106, 0.268167, 0.268037, 0.268715, 0.1376, -0.1643, 6.88148, 5.53214, 53.8874, 0.0802078, 0.0735697, 0.30631, 0.306115, 0.3071
811, 6.88148, 5.53214, 53.8874, 0.0802078, 0.0735697, 0.30631, 0.306115, 0.3071, 0.2156, 0.1993, 6.91589, 5.56391, 62.2456, 0.0563237, 0.0509533, 0.269928, 0.269452, 0.270018
812, 6.91589, 5.56391, 62.2456, 0.0563237, 0.0509533, 0.269928, 0.269452, 0.270018, -0.4347, 0.3104, 6.94111, 5.58873, 67.6181, 0.0481413, 0.055451, 0.0886199, 0.0893763, 0.0884156
813, 6.94111, 5.58873, 67.6181, 0.0481413, 0.055451, 0.0886199, 0.0893763, 0.0884156, 0.1345, 0.1246, 6.96228, 5.6143, 69.1814, 0.0341677, 0.0397083, 0.0441145, 0.0440791, 0.0441323
814, 6.96228, 5.6143, 69.1814, 0.0341677, 0.0397083, 0.0441145, 0.0440791, 0.0441323, 0.1985, -0.1177, 6.97713, 5.63229, 71.0599, 0.0259124, 0.0332741, 0.0945559, 0.094394, 0.0947344
815, 6.97713, 5.63229, 71.0599, 0.0259124, 0.0332741, 0.0945559, 0.094394, 0.0947344, -0.367, -0.2778, 6.9919, 5.65832, 73.6555, 0.0368724, 0.0833756, 0.0754048, 0.0757635, 0.0757566
816, 6.9919, 5.65832, 73.6555, 0.0368724, 0.0833756, 0.0754048, 0.0757635, 0.0757566, -0.1229, -0.3328, 7.01254, 5.71178, 76.013, 0.0447972, 0.128245, 0.097227, 0.0975231, 0.0977913
817, 7.01254, 5.71178, 76.013, 0.0447972, 0.128245, 0.097227, 0.0975231, 0.0977913, 0.1452, 0.1776, 7.03374, 5.77567, 78.6974, 0.0367048, 0.112555, 0.083494, 0.083548, 0.0836009
818, 7.03374, 5.77567, 78.6974, 0.0367048, 0.112555, 0.083494, 0.083548, 0.0836009, -0.2828, -0.3711, 7.05254, 5.84136, 81.0482, 0.0406377, 0.164186, 0.0841252, 0.0847055, 0.0849269
819, 7.05254, 5.84136, 81.0482, 0.0406377, 0.164186, 0.0841252, 0.0847055, 0.0849269, -0.2825, 0.1256, 7.07239, 5.92934, 82.4068, 0.0385502, 0.186551, -0.00106754, -0.000579476, -0.000901962
820, 7.07239, 5.92934, 82.4068, 0.0385502, 0.186551, -0.00106754, -0.000579476, -0.000901962, 0.2526, -0.3107, 7.09094, 6.02539, 83.2393, 0.0350036, 0.191888, 0.0849007, 0.0849582, 0.0853177
821, 7.09094, 6.02539, 83.2393, 0.0350036, 0.191888, 0.0849007, 0.0849582, 0.0853177, -0.0091, 0.3529, 7.10694, 6.11788, 85.216, 0.0281094, 0.169495, 0.0278113, 0.0280829, 0.0277686
822, 7.10694, 6.11788, 85.216, 0.0281094, 0.169495, 0.0278113, 0.0280829, 0.0277686, -0.1299, 0.2929, 7.11937, 6.19658, 84.6065, 0.0226053, 0.152552, -0.0691145, -0.0689458, -0.0691655
823, 7.11937, 6.19658, 84.6065, 0.0226053, 0.152552, -0.0691145, -0.0689458, -0.0691655, -0.1382, 0.2104, 7.12977, 6.26879, 81.5635, 0.0197593, 0.139767, -0.138833, -0.138879, -0.138832
824, 7.12977, 6.26879, 81.5635, 0.0197593, 0.139767, -0.138833, -0.138879, -0.138832, -0.4032, 0.0049, 7.1413, 6.34566, 76.6412, 0.0275923, 0.16873, -0.204377, -0.205013, -0.20454
825, 7.1413, 6.34566, 76.6412, 0.0275923, 0.16873, -0.204377, -0.205013, -0.20454, 0.0107, 0.1841, 7.15661, 6.43049, 70.4789, 0.0319549, 0.162001, -0.218434, -0.219062, -0.218388
826, 7.15661, 6.43049, 70.4789, 0.0319549, 0.162001, -0.218434, -0.219062, -0.218388, -0.1496, -0.282, 7.17671, 6.51529, 64.8912, 0.0538052, 0.188001, -0.164438, -0.165673, -0.165579
827, 7.17671, 6.51529, 64.8912, 0.0538052, 0.188001, -0.164438, -0.165673, -0.165579, -0.176, 0.089, 7.20789, 6.61142, 60.1288, 0.0693437, 0.192767, -0.179257, -0.180909, -0.179785
828, 7.20789, 6.61142, 60.1288, 0.0693437, 0.192767, -0.179257, -0.180909, -0.179785, -0.3514, 0.003, 7.24965, 6.71285, 54.3623, 0.0976433, 0.211122, -0.224455, -0.227174, -0.225367
829, 7.24965, 6.71285, 54.3623, 0.0976433, 0.211122, -0.224455, -0.227174, -0.225367, -0.0375, -0.3605, 7.30784, 6.82381, 48.863, 0.137055, 0.233395, -0.142214, -0.144177, -0.144807
830, 7.30784, 6.82381, 48.863, 0.137055, 0.233395, -0.142214, -0.144177, -0.144807, 0.376, -0.4455, 7.3817, 6.93993, 47.3546, 0.157238, 0.23061, 0.0454877, 0.0452803, 0.0431128
831, 7.3817, 6.93993, 47.3546, 0.157238, 0.23061, 0.0454877, 0.0452803, 0.0431128, 0.0313, -0.3545, 7.46662, 7.05791, 50.2784, 0.181814, 0.243142, 0.142673, 0.142303, 0.141859
832, 7.46662, 7.05791, 50.2784, 0.181814, 0.243142, 0.142673, 0.142303, 0.141859, -0.1268, 0.1145, 7.56034, 7.18191, 53.8626, 0.188299, 0.248974, 0.0906655, 0.09101, 0.0909304
833, 7.56034, 7.18191, 53.8626, 0.188299, 0.248974, 0.0906655, 0.09101, 0.0909304, -0.0196, 0.4299, 7.6499, 7.30111, 54.9588, 0.167718, 0.224868, -0.0168512, -0.0165505, -0.01683
834, 7.6499, 7.30111, 54.9588, 0.167718, 0.224868, -0.0168512, -0.0165505, -0.01683, -0.3618, 0.3045, 7.73168, 7.41142, 52.5308, 0.164518, 0.222228, -0.154547, -0.1551, -0.154601
835, 7.73168, 7.41142, 52.5308, 0.164518, 0.222228, -0.154547, -0.1551, -0.154601, 0.0649, -0.4762, 7.81929, 7.52763, 49.0305, 0.189022, 0.244682, -0.0574103, -0.0580737, -0.0586818
836, 7.81929, 7.52763, 49.0305, 0.189022, 0.244682, -0.0574103, -0.0580737, -0.0586818, 0.3389, -0.1022, 7.91482, 7.64886, 49.0934, 0.186002, 0.232639, 0.0553774, 0.0552333, 0.0548105
837, 7.91482, 7.64886, 49.0934, 0.186002, 0.232639, 0.0553774, 0.0552333, 0.0548105, -0.0986, -0.1833, 8.0104, 7.76723, 51.1957, 0.200525, 0.247273, 0.0800221, 0.0801538, 0.0801932
838, 8.0104, 7.76723, 51.1957, 0.200525, 0.247273, 0.0800221, 0.0801538, 0.0801932, 0.0799, -0.346, 8.11377, 7.89566, 54.348, 0.213551, 0.26904, 0.147839, 0.148498, 0.149366
839, 8.11377, 7.89566, 54.348, 0.213551, 0.26904, 0.147839, 0.148498, 0.149366, -0.2955, 0.002, 8.22298, 8.0373, 57.9754, 0.221321, 0.296502, 0.0861242, 0.0882021, 0.0877408
840, 8.22298, 8.0373, 57.9754, 0.221321, 0.296502, 0.0861242, 0.0882021, 0.0877408, 0.1906, -0.099, 8.33215, 8.18848, 60.5802, 0.211439, 0.302253, 0.112017, 0.113022, 0.114043
841, 8.33215, 8.18848, 60.5802, 0.211439, 0.302253, 0.112017, 0.113022, 0.114043, 0.375, -0.0895, 8.43219, 8.33624, 64.8643, 0.188, 0.288413, 0.189817, 0.190165, 0.192463
842, 8.43219, 8.33624, 64.8643, 0.188, 0.288413, 0.189817, 0.190165, 0.192463, 0.2799, 0.0887, 8.51828, 8.47382, 70.7432, 0.156325, 0.26208, 0.211879, 0.212483, 0.214228
843, 8.51828, 8.47382, 70.7432, 0.156325, 0.26208, 0.211879, 0.212483, 0.214228, 0.1937, 0.4931, 8.58693, 8.59304, 75.7994, 0.117169, 0.208138, 0.129198, 0.129926, 0.129249
844, 8.58693, 8.59304, 75.7994, 0.117169, 0.208138, 0.129198, 0.129926, 0.129249, -0.0973, 0.3734, 8.63825, 8.68919, 77.793, 0.0901228, 0.180797, 0.00880908, 0.0101866, 0.0086416
845, 8.63825, 8.68919, 77.793, 0.0901228, 0.180797, 0.00880908, 0.0101866, 0.0086416, -0.4171, 0.2994, 8.67929, 8.77934, 75.8972, 0.0771451, 0.187793, -0.143338, -0.142073, -0.143413
846, 8.67929, 8.77934, 75.8972, 0.0771451, 0.187793, -0.143338, -0.142073, -0.143413, -0.3957, -0.1249, 8.71861, 8.88252, 70.7867, 0.0835302, 0.229199, -0.198512, -0.198632, -0.19857
847, 8.71861, 8.88252, 70.7867, 0.0835302, 0.229199, -0.198512, -0.198632, -0.19857, 0.016, 0.0187, 8.76224, 9.00112, 65.3078, 0.0883531, 0.234737, -0.176683, -0.177401, -0.177152
848, 8.76224, 9.00112, 65.3078, 0.0883531, 0.234737, -0.176683, -0.177401, -0.177152, -0.4577, 0.0566, 8.81148, 9.12402, 59.5145, 0.112843, 0.261527, -0.240711, -0.243735, -0.241499
849, 8.81148, 9.12402, 59.5145, 0.112843, 0.261527, -0.240711, -0.243735, -0.241499, 0.3569, 0.0715, 8.86806, 9.24843, 53.3422, 0.109478, 0.229432, -0.169087, -0.169695, -0.170048
850, 8.86806, 9.24843, 53.3422, 0.109478, 0.229432, -0.169087, -0.169695, -0.170048, 0.3705, 0.3935, 8.91639, 9.34796, 49.1647, 0.0784795, 0.163504, -0.132622, -0.132762, -0.132288
851, 8.91639, 9.34796, 49.1647, 0.0784795, 0.163504, -0.132622, -0.132762, -0.132288, 0.4523, -0.1518, 8.95184, 9.41947, 47.0537, 0.0659837, 0.126709, -0.000643175, -4.99393e-05, -0.00156402
852, 8.95184, 9.41947, 47.0537, 0.0659837, 0.126709, -0.000643175, -4.99393e-05, -0.00156402, 0.1717, -0.2801, 8.98594, 9.47967, 48.6958, 0.07604, 0.121627, 0.107263, 0.10728, 0.106555
853, 8.98594, 9.47967, 48.6958, 0.07604, 0.121627, 0.107263, 0.10728, 0.106555, 0.1144, 0.2026, 9.02182, 9.53541, 51.7717, 0.0632233, 0.0970118, 0.0919952, 0.0919351, 0.0919275
854, 9.02182, 9.53541, 51.7717, 0.0632233, 0.0970118, 0.0919952, 0.0919351, 0.0919275, -0.3017, -0.4623, 9.06106, 9.59288, 54.4525, 0.0993774, 0.141933, 0.102067, 0.102051, 0.102044
855, 9.06106, 9.59288, 54.4525, 0.0993774, 0.141933, 0.102067, 0.102051, 0.102044, -0.2354, -0.1979, 9.11805, 9.67459, 57.2, 0.126806, 0.184003, 0.0845259, 0.084825, 0.0848528
856, 9.11805, 9.67459, 57.2, 0.126806, 0.184003, 0.0845259, 0.084825, 0.0848528, -0.0109, -0.3154, 9.1852, 9.77414, 60.0641, 0.140765, 0.21391, 0.124193, 0.124668, 0.125175
857, 9.1852, 9.77414, 60.0641, 0.140765, 0.21391, 0.124193, 0.124668, 0.125175, 0.2981, 0.2498, 9.2513, 9.87654, 63.7356, 0.116748, 0.183085, 0.124565, 0.124649, 0.124933
858, 9.2513, 9.87654, 63.7356, 0.116748, 0.183085, 0.124565, 0.124649, 0.124933, 0.3111, 0.4122, 9.30105, 9.95479, 66.8127, 0.0814761, 0.127122, 0.087027, 0.0868271, 0.0868094
859, 9.30105, 9.95479, 66.8127, 0.0814761, 0.127122, 0.087027, 0.0868271, 0.0868094, 0.164, -0.2531, 9.33778, 10.0144, 69.9312, 0.0711312, 0.124855, 0.144152, 0.144088, 0.145214
860, 9.33778, 10.0144, 69.9312, 0.0711312, 0.124855, 0.144152, 0.144088, 0.145214, 0.0237, 0.2273, 9.36985, 10.0732, 73.6656, 0.0560109, 0.105974, 0.0997875, 0.100077, 0.0999184
861, 9.36985, 10.0732, 73.6656, 0.0560109, 0.105974, 0.0997875, 0.100077, 0.0999184, -0.0862, -0.0245, 9.39626, 10.1281, 75.9243, 0.0497691, 0.113434, 0.0631274, 0.0635137, 0.0635174
862, 9.39626, 10.1281, 75.9243, 0.0497691, 0.113434, 0.0631274, 0.0635137, 0.0635174, 0.242, 0.1022, 9.41838, 10.1806, 77.8266, 0.0380193, 0.0925437, 0.0752785, 0.0751198, 0.07537
863, 9.41838, 10.1806, 77.8266, 0.0380193, 0.0925437, 0.0752785, 0.0751198, 0.07537, 0.2841, 0.2258, 9.43347, 10.215, 80.0706, 0.0229881, 0.0456173, 0.0789168, 0.0787009, 0.0788287
864, 9.43347, 10.215, 80.0706, 0.0229881, 0.0456173, 0.0789168, 0.0787009, 0.0788287, 0.4408, -0.4294, 9.44306, 10.2338, 84.1771, 0.0163868, 0.0345035, 0.226839, 0.226496, 0.227297
865, 9.44306, 10.2338, 84.1771, 0.0163868, 0.0345035, 0.226839, 0.226496, 0.227297, -0.2317, 0.498, 9.44993, 10.2472, 89.3462, 0.0112293, 0.0139141, 0.0913961, 0.0915745, 0.0910499
866, 9.44993, 10.2472, 89.3462, 0.0112293, 0.0139141, 0.0913961, 0.0915745, 0.0910499, 0.4231, -0.4076, 9.45465, 10.2518, 92.8746, 0.00780082, 0.00913981, 0.197212, 0.196766, 0.197629
867, 9.45465, 10.2518, 92.8746, 0.00780082, 0.00913981, 0.197212, 0.196766, 0.197629, 0.4026, 0.0899, 9.45875, 10.2471, 99.5982, 0.0101279, -0.0325494, 0.255268, 0.255137, 0.255269
868, 9.45875, 10.2471, 99.5982, 0.0101279, -0.0325494, 0.255268, 0.255137, 0.255269, -0.27, 0.3245, 9.46441, 10.2265, 105.244, 0.0122639, -0.0460376, 0.116542, 0.116539, 0.116551
869, 9.46441, 10.2265, 105.244, 0.0122639, -0.0460376, 0.116542, 0.116539, 0.116551, 0.2867, 0.4636, 9.47425, 10.1911, 107.269, 0.0300956, -0.104319, 0.039576, 0.0396723, 0.0397
870, 9.47425, 10.1911, 107.269, 0.0300956, -0.104319, 0.039576, 0.0396723, 0.0397, -0.4384, -0.3836, 9.48712, 10.1465, 107.99, 0.0145192, -0.0529173, 0.0152386, 0.0151773, 0.015186
871, 9.48712, 10.1465, 107.99, 0.0145192, -0.0529173, 0.0152386, 0.0151773, 0.015186, -0.3663, -0.4974, 9.48838, 10.139, 108.629, -0.0103793, 0.0251151, 0.0342456, 0.0342024, 0.034185
872, 9.48838, 10.139, 108.629, -0.0103793, 0.0251151, 0.0342456, 0.0342024, 0.034185, 0.1414, -0.3997, 9.47933, 10.1631, 110.892, -0.0219872, 0.0593174, 0.132682, 0.13269, 0.132587
873, 9.47933, 10.1631, 110.892, -0.0219872, 0.0593174, 0.132682, 0.13269, 0.132587, 0.1995, 0.1008, 9.46891, 10.1911, 115.148, -0.0165011, 0.044779, 0.150809, 0.150757, 0.150819
874, 9.46891, 10.1911, 115.148, -0.0165011, 0.044779, 0.150809, 0.150757, 0.150819, -0.2614, 0.3904, 9.46275, 10.2084, 117.708, -0.0111877, 0.0305216, 0.0103658, 0.0103973, 0.0103231
875, 9.46275, 10.2084, 117.708, -0.0111877, 0.0305216, 0.0103658, 0.0103973, 0.0103231, 0.3602, 0.457, 9.46423, 10.2093, 117.081, 0.0211135, -0.0344191, -0.036349, -0.0364247, -0.0364545
876, 9.46423, 10.2093, 117.081, 0.0211135, -0.0344191, -0.036349, -0.0364247, -0.0364545, -0.25, 0.0349, 9.47517, 10.1908, 115.377, 0.0185896, -0.0314582, -0.086427, -0.0863541, -0.0864753
877, 9.47517, 10.1908, 115.377, 0.0185896, -0.0314582, -0.086427, -0.0863541, -0.0864753, 0.1194, 0.1743, 9.4856, 10.1718, 112.697, 0.0247217, -0.0486166, -0.0936717, -0.0937413, -0.0937986
878, 9.4856, 10.1718, 112.697, 0.0247217, -0.0486166, -0.0936717, -0.0937413, -0.0937986, -0.0297, -0.3604, 9.49636, 10.1505, 110.944, 0.0143311, -0.0260783, -0.0197066, -0.0197171, -0.0195843
879, 9.49636, 10.1505, 110.944, 0.0143311, -0.0260783, -0.0197066, -0.0197171, -0.0195843, -0.1387, -0.1303, 9.50052, 10.1444, 110.754, 0.00359988, -0.00133199, -0.00405335, -0.00400654, -0.00400944
880, 9.50052, 10.1444, 110.754, 0.00359988, -0.00133199, -0.00405335, -0.00400654, -0.00400944, 0.0835, 0.0747, 9.50192, 10.1442, 110.662, 0.00495612, -0.00739328, -0.00200618, -0.0020196, -0.0020186
881, 9.50192, 10.1442, 110.662, 0.00495612, -0.00739328, -0.00200618, -0.0020196, -0.0020186, 0.3104, -0.3843, 9.50426, 10.1404, 112.201, 0.00248138, -0.00277286, 0.125558, 0.125461, 0.125653
882, 9.50426, 10.1404, 112.201, 0.00248138, -0.00277286, 0.125558, 0.125461, 0.125653, -0.043, -0.4902, 9.50197, 10.1467, 117.224, -0.0157408, 0.035487, 0.21494, 0.214936, 0.215247
883, 9.50197, 10.1467, 117.224, -0.0157408, 0.035487, 0.21494, 0.214936, 0.215247, -0.1906, 0.0231, 9.49032, 10.1706, 122.822, -0.0274578, 0.0532971, 0.158182, 0.158286, 0.158268
884, 9.49032, 10.1706, 122.822, -0.0274578, 0.0532971, 0.158182, 0.158286, 0.158268, -0.2304, -0.2371, 9.47013, 10.2057, 126.751, -0.0547595, 0.0879128, 0.123644, 0.12388, 0.123978
